Title2,Title,Poem,first_line,line1,line2,line3,line4,line5,line6,line7
,SOMETHING MISSING (A Light in the Attic),"I remember I put on my socks,<br><br>
I remember I put on my shoes.<br><br>
I remember I put on my tie<br><br>
That was printed<br><br>
In beautiful purples and blues.<br><br>
I remember I put on my coat,<br><br>
To look perfectly grand at the dance,<br><br>
Yet I feel there is something<br><br>
I may have forgot—<br><br>
What is it? What is it?...<br><br>","I remember I put on my socks,",before I put on my shoes,I can't believe I almost forgot,something like this could feel so beautiful,Look at the earth man it's beautiful,"My feet are workers, eat my socks",What is life man it's wonderful,When you die bro you get forgot
,SOMETHING MISSING (A Light in the Attic),"I remember I put on my socks,<br><br>
I remember I put on my shoes.<br><br>
I remember I put on my tie<br><br>
That was printed<br><br>
In beautiful purples and blues.<br><br>
I remember I put on my coat,<br><br>
To look perfectly grand at the dance,<br><br>
Yet I feel there is something<br><br>
I may have forgot—<br><br>
What is it? What is it?...<br><br>","I remember I put on my socks,",before I put on my shoes,I can't believe I almost forgot,something like this could feel so beautiful,So when I forgot to put on my socks,"a rash appeared on my feet,",They werent as beautiful as before,so I think i'll have a seat!
,SOMETHING MISSING (A Light in the Attic),"I remember I put on my socks,<br><br>
I remember I put on my shoes.<br><br>
I remember I put on my tie<br><br>
That was printed<br><br>
In beautiful purples and blues.<br><br>
I remember I put on my coat,<br><br>
To look perfectly grand at the dance,<br><br>
Yet I feel there is something<br><br>
I may have forgot—<br><br>
What is it? What is it?...<br><br>","I remember I put on my socks,",I know this truer than do not,for where my stash of beautiful rocks,is what i had forgot,a beautiful little fella,with socks that never match,is mad at his mommy,because i forgot the snacks!
,SOMETHING MISSING (A Light in the Attic),"I remember I put on my socks,<br><br>
I remember I put on my shoes.<br><br>
I remember I put on my tie<br><br>
That was printed<br><br>
In beautiful purples and blues.<br><br>
I remember I put on my coat,<br><br>
To look perfectly grand at the dance,<br><br>
Yet I feel there is something<br><br>
I may have forgot—<br><br>
What is it? What is it?...<br><br>","I remember I put on my socks,",I know this truer than do not,for where my stash of beautiful rocks,is what i had forgot,I need them back so I knocks,upon the door as hard as i got,it seems the door has a lock,"so i lost the rocks, the whole lot"
,SOMETHING MISSING (A Light in the Attic),"I remember I put on my socks,<br><br>
I remember I put on my shoes.<br><br>
I remember I put on my tie<br><br>
That was printed<br><br>
In beautiful purples and blues.<br><br>
I remember I put on my coat,<br><br>
To look perfectly grand at the dance,<br><br>
Yet I feel there is something<br><br>
I may have forgot—<br><br>
What is it? What is it?...<br><br>","I remember I put on my socks,",I know this truer than do not,for where my stash of beautiful rocks,is what i had forgot,In the sock drawer I find,My beautiful rocks and more.,Placed meticulously behind,My socks not numbering more than four
,STONE AIRPLANE (Falling Up),"I made an airplane out of stone…<br><br>
I always did like staying home.<br><br>",I made an airplane out of stone‚Ä¶,I threw it to fly away from my home,But it came back and hit me in the dome,Now I sit feeling stupid and alone,I swear to you I'm not insane,when I say I've found a better home,curled inside a crashed airplane,that petrified and turned to stone
,STONE AIRPLANE (Falling Up),"I made an airplane out of stone…<br><br>
I always did like staying home.<br><br>",I made an airplane out of stone‚Ä¶,I threw it to fly away from my home,But it came back and hit me in the dome,Now I sit feeling stupid and alone,I always did like staying home,Oh i dont know what to do alone,Then I thought to play again with the stone,yeah my home is now a sweet home
,STONE AIRPLANE (Falling Up),"I made an airplane out of stone…<br><br>
I always did like staying home.<br><br>",I made an airplane out of stone‚Ä¶,"And stone, it could not fly",It made a lovely paperweight,"Back home, again I'll try.",My airplane sat and gathered dust,"Every stone, a story it could tell",Until I realized that using paper was a must,Now my plane flies oh so well.
,STONE AIRPLANE (Falling Up),"I made an airplane out of stone…<br><br>
I always did like staying home.<br><br>",I made an airplane out of stone‚Ä¶,I used a chisel,and tried not to break a bone,so my mom would be happy at home.,I have and airplane made of stone,I dont use it much,Im never at home,Mom stays happy and we meet for lunch
,STONE AIRPLANE (Falling Up),"I made an airplane out of stone…<br><br>
I always did like staying home.<br><br>",I made an airplane out of stone‚Ä¶,I used a chisel,and tried not to break a bone,so my mom would be happy at home.,At home my mom made a ham,It was hard as a stone,So I decided to eat jam,On top of an ice cream cone
,STONE AIRPLANE (Falling Up),"I made an airplane out of stone…<br><br>
I always did like staying home.<br><br>",I made an airplane out of stone‚Ä¶,I used a chisel,and tried not to break a bone,so my mom would be happy at home.,The stone airplane was an epic fail,So by other means I'd roam,I sadly walked with my tail,Between my legs the whole way home
,THE ACROBATS (Where the Sidewalk Ends),"I’ll swing<br><br>
By my ankles,<br><br>
She’ll cling<br><br>
To your knees<br><br>
As you hang<br><br>
By your nose<br><br>
From a high-up<br><br>
Trapeze.<br><br>
But just one thing, please,<br><br>
Don’t sneeze.<br><br>",I‚Äôll swing,on the trapeze,Machine swing (sounds like sewing) -,make sure not to sneeze,You swing,on your trapeze,when we bring,the flying breeze!
,THE ACROBATS (Where the Sidewalk Ends),"I’ll swing<br><br>
By my ankles,<br><br>
She’ll cling<br><br>
To your knees<br><br>
As you hang<br><br>
By your nose<br><br>
From a high-up<br><br>
Trapeze.<br><br>
But just one thing, please,<br><br>
Don’t sneeze.<br><br>",I‚Äôll swing,On the trapeze,I'll swing,Until I sneeze.,I'll swing,In the breeze,I'll swing,Like a sleaze
,THE ACROBATS (Where the Sidewalk Ends),"I’ll swing<br><br>
By my ankles,<br><br>
She’ll cling<br><br>
To your knees<br><br>
As you hang<br><br>
By your nose<br><br>
From a high-up<br><br>
Trapeze.<br><br>
But just one thing, please,<br><br>
Don’t sneeze.<br><br>",I‚Äôll swing,From a trapeze,For a fling,And hope I don't sneeze!,ill write,in the night time,to be free from my mind,the darkness and dark mimes
,THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br><br>
Don’t you believe a word of that.<br><br>
For I’ve been down to the edge of the world,<br><br>
Sat on the edge where the wild wind whirled,<br><br>
Peeked over the ledge where the blue smoke curls,<br><br>
And I can tell you, boys and girls,<br><br>
The world is FLAT!<br><br>",Columbus said the world is round?,Not flat as some would say,Sailed o'er the edge without a sound,Not seen no more that day,The world is wet?,Flat until the edge some may say,I really like sailing with my pet,But then again isn't that the perfect day
,THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br><br>
Don’t you believe a word of that.<br><br>
For I’ve been down to the edge of the world,<br><br>
Sat on the edge where the wild wind whirled,<br><br>
Peeked over the ledge where the blue smoke curls,<br><br>
And I can tell you, boys and girls,<br><br>
The world is FLAT!<br><br>",Columbus said the world is round?,Not flat as some would say,Sailed o'er the edge without a sound,Not seen no more that day,The world is flat we said with joy,"And went to join him, over the edge",Columbus was always a lucky boy,We found him sitting on a ledge.
,THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br><br>
Don’t you believe a word of that.<br><br>
For I’ve been down to the edge of the world,<br><br>
Sat on the edge where the wild wind whirled,<br><br>
Peeked over the ledge where the blue smoke curls,<br><br>
And I can tell you, boys and girls,<br><br>
The world is FLAT!<br><br>",Columbus said the world is round?,While others believed it was flat,He went to the world edge and what he found,Was new people and a new world where he could talk and chat,It's hard to believe the world is round,you would think the world is flat,I looked very hard but never found,"The edge, only a fuzzy cat"
,THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br><br>
Don’t you believe a word of that.<br><br>
For I’ve been down to the edge of the world,<br><br>
Sat on the edge where the wild wind whirled,<br><br>
Peeked over the ledge where the blue smoke curls,<br><br>
And I can tell you, boys and girls,<br><br>
The world is FLAT!<br><br>",Columbus said the world is round?,While others believed it was flat,He went to the world edge and what he found,Was new people and a new world where he could talk and chat,Science pushed to the edge,New agers believe the world is flat,But Sheldon without doubt would hedge,"the world is round, Bazinga, how about that?"
,THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br><br>
Don’t you believe a word of that.<br><br>
For I’ve been down to the edge of the world,<br><br>
Sat on the edge where the wild wind whirled,<br><br>
Peeked over the ledge where the blue smoke curls,<br><br>
And I can tell you, boys and girls,<br><br>
The world is FLAT!<br><br>",Columbus said the world is round?,While others believed it was flat,He went to the world edge and what he found,Was new people and a new world where he could talk and chat,what goes around the world stays around the world,don't go near the edge or you'll be dead,stay on point you wont end up,flat and that is that
,THE EDGE OF THE WORLD (Where the Sidewalk Ends),"Columbus said the world is round?<br><br>
Don’t you believe a word of that.<br><br>
For I’ve been down to the edge of the world,<br><br>
Sat on the edge where the wild wind whirled,<br><br>
Peeked over the ledge where the blue smoke curls,<br><br>
And I can tell you, boys and girls,<br><br>
The world is FLAT!<br><br>",Columbus said the world is round?,World is happy every day .,They eat bread flat in restaurant .,The edge for restaurant is close to my house .,Columbus made his pledge.,When he laid his feet flat.,His ship made it to the shores edge.,And to you sir I take off my hat!
,THE FOURTH (Where the Sidewalk Ends),"Oh<br><br>
CRASH!<br><br>
my<br><br>
BASH!<br><br>
it’s<br><br>
BANG<br><br>
the<br><br>
ZANG!<br><br>
Fourth<br><br>
WHOOSH!<br><br>
of<br><br>
BAROOM!<br><br>
July<br><br>
WHEW!<br><br>",Oh,We went to a bash on the Fourth of July,"Fireworks above us, what a show!","Celebrate America, I know why!",Yes!,The night sky is lit.,Welcome to America's best.,Everyone can enjoy it
,THE FOURTH (Where the Sidewalk Ends),"Oh<br><br>
CRASH!<br><br>
my<br><br>
BASH!<br><br>
it’s<br><br>
BANG<br><br>
the<br><br>
ZANG!<br><br>
Fourth<br><br>
WHOOSH!<br><br>
of<br><br>
BAROOM!<br><br>
July<br><br>
WHEW!<br><br>",Oh,there was a bash on the fourth of july,durng that bash there was a bang,and it all happened because of a fly,He landed on me undetected.,While I was carrying vases of brass.,His presense was unsespected.,The vases dropped to the floor with a clash.
,THE FOURTH (Where the Sidewalk Ends),"Oh<br><br>
CRASH!<br><br>
my<br><br>
BASH!<br><br>
it’s<br><br>
BANG<br><br>
the<br><br>
ZANG!<br><br>
Fourth<br><br>
WHOOSH!<br><br>
of<br><br>
BAROOM!<br><br>
July<br><br>
WHEW!<br><br>",Oh,there was a bash on the fourth of july,durng that bash there was a bang,and it all happened because of a fly,It made me forget to let go,And the cracker blew up with a bang,"Right by my ear at the bash, you know",And then it just rang and rang
,THE FOURTH (Where the Sidewalk Ends),"Oh<br><br>
CRASH!<br><br>
my<br><br>
BASH!<br><br>
it’s<br><br>
BANG<br><br>
the<br><br>
ZANG!<br><br>
Fourth<br><br>
WHOOSH!<br><br>
of<br><br>
BAROOM!<br><br>
July<br><br>
WHEW!<br><br>",Oh,I thought I heard a -BANG-,Who would have thought that would blow?,Oh no - here it goes a-BLAM!,It surely is not snow.,Then I hear a great big-SLAM!,I wake from sleep so slow,Dreams are just bit of -HANG-
,THE FOURTH (Where the Sidewalk Ends),"Oh<br><br>
CRASH!<br><br>
my<br><br>
BASH!<br><br>
it’s<br><br>
BANG<br><br>
the<br><br>
ZANG!<br><br>
Fourth<br><br>
WHOOSH!<br><br>
of<br><br>
BAROOM!<br><br>
July<br><br>
WHEW!<br><br>",Oh,I thought I heard a -BANG-,Who would have thought that would blow?,Oh no - here it goes a-BLAM!,then a bang,o my what a way to hang,on the fourth of july,at the neighbors bash
,THE FOURTH (Where the Sidewalk Ends),"Oh<br><br>
CRASH!<br><br>
my<br><br>
BASH!<br><br>
it’s<br><br>
BANG<br><br>
the<br><br>
ZANG!<br><br>
Fourth<br><br>
WHOOSH!<br><br>
of<br><br>
BAROOM!<br><br>
July<br><br>
WHEW!<br><br>",Oh,I thought I heard a -BANG-,Who would have thought that would blow?,Oh no - here it goes a-BLAM!,Is it even safe to know?,"The fourth, the fifth , the -BANG-","I thrash and bash , I take another blow","Tiny meows of victory, the kittens sang"
,THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br><br>
They have clothes just like ours,<br><br>
And they have the same shoes and same laces,<br><br>
And they have the same charms and same graces,<br><br>
And they have the same heads and same faces…<br><br>
But not in the<br><br>
Very same<br><br>
Places.<br><br>",On the planet of Mars,No one ties their laces,One the planet of Mars,We all fall on our faces,The red planet has no shoe laces,Look at the ugly sphere called mars,Now make it face its faces,The redness is uglier than your cars
,THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br><br>
They have clothes just like ours,<br><br>
And they have the same shoes and same laces,<br><br>
And they have the same charms and same graces,<br><br>
And they have the same heads and same faces…<br><br>
But not in the<br><br>
Very same<br><br>
Places.<br><br>",On the planet of Mars,No one ties their laces,One the planet of Mars,We all fall on our faces,On the planet of Mars,We all have green skin,On the plant of marks,We are all very thin
,THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br><br>
They have clothes just like ours,<br><br>
And they have the same shoes and same laces,<br><br>
And they have the same charms and same graces,<br><br>
And they have the same heads and same faces…<br><br>
But not in the<br><br>
Very same<br><br>
Places.<br><br>",On the planet of Mars,No one ties their laces,One the planet of Mars,We all fall on our faces,I bound his shoes by the laces,I swear he's from the planet Mars,when he tripped and fell on all three faces,I guarantee you he saw stars!
,THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br><br>
They have clothes just like ours,<br><br>
And they have the same shoes and same laces,<br><br>
And they have the same charms and same graces,<br><br>
And they have the same heads and same faces…<br><br>
But not in the<br><br>
Very same<br><br>
Places.<br><br>",On the planet of Mars,I lost my laces,In the middle of all these cars,I can see so many faces,Poker on Mars,"has a lot of funny faces,","I won all the bets, fell to the floor,",a martian tied my laces!
,THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br><br>
They have clothes just like ours,<br><br>
And they have the same shoes and same laces,<br><br>
And they have the same charms and same graces,<br><br>
And they have the same heads and same faces…<br><br>
But not in the<br><br>
Very same<br><br>
Places.<br><br>",On the planet of Mars,They have dark green faces,They hang out in bars,And eat strawberry laces,they drive flying cars,to dreamy places,dancing among the stars,and living in palaces
,THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br><br>
They have clothes just like ours,<br><br>
And they have the same shoes and same laces,<br><br>
And they have the same charms and same graces,<br><br>
And they have the same heads and same faces…<br><br>
But not in the<br><br>
Very same<br><br>
Places.<br><br>",On the planet of Mars,They have dark green faces,They hang out in bars,And eat strawberry laces,They run across the stars,and drink by the cases,good think they don't drive cars,but they fly wreckless in a spaceship
,THE PLANET OF MARS (Where the Sidewalk Ends),"On the planet of Mars<br><br>
They have clothes just like ours,<br><br>
And they have the same shoes and same laces,<br><br>
And they have the same charms and same graces,<br><br>
And they have the same heads and same faces…<br><br>
But not in the<br><br>
Very same<br><br>
Places.<br><br>",On the planet of Mars,They have dark green faces,They hang out in bars,And eat strawberry laces,Then they get in their cars,And take off on their chases,Up into the stars,To the planet of the Aces
,THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,<br><br>
Of bloodiness and hairyness,<br><br>
I feel obligated at this moment to remind you<br><br>
Of the most ferocious beat of all:<br><br>
Three thousand pounds and nine feet tall—<br><br>
The Glurpy Slurpy Skakagrall—<br><br>
Who’s standing right behind you.<br><br>","When singing songs of scariness,","Of bloodiness and hairyness,",I feel obligated to remind you,Of the most ferocious beast of all,It is he that is there when you first awake,As you contemplate the ferocious shearer,The scariness can cause a double-take,As you stare at the man in the mirror
,THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,<br><br>
Of bloodiness and hairyness,<br><br>
I feel obligated at this moment to remind you<br><br>
Of the most ferocious beat of all:<br><br>
Three thousand pounds and nine feet tall—<br><br>
The Glurpy Slurpy Skakagrall—<br><br>
Who’s standing right behind you.<br><br>","When singing songs of scariness,","Of bloodiness and hairyness,",I feel obligated to remind you,Of the most ferocious beast of all,It‚Äôs true a mother sensing harm,Is a ferocious beast herself,She‚Äôll beat you with her own left arm,To protect her little elf
,THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,<br><br>
Of bloodiness and hairyness,<br><br>
I feel obligated at this moment to remind you<br><br>
Of the most ferocious beat of all:<br><br>
Three thousand pounds and nine feet tall—<br><br>
The Glurpy Slurpy Skakagrall—<br><br>
Who’s standing right behind you.<br><br>","When singing songs of scariness,","Of bloodiness and hairyness,",I feel obligated to remind you,Of the most ferocious beast of all,Ferocious was the beast,the dark was full of scariness.,A bright light came from the East,exposed a furball full of hariness.
,THE WORST (Where the Sidewalk Ends),"When singing songs of scariness,<br><br>
Of bloodiness and hairyness,<br><br>
I feel obligated at this moment to remind you<br><br>
Of the most ferocious beat of all:<br><br>
Three thousand pounds and nine feet tall—<br><br>
The Glurpy Slurpy Skakagrall—<br><br>
Who’s standing right behind you.<br><br>","When singing songs of scariness,",With ferocious words awhirl.,"Beast and the goblin scariness,",Around us all will twirl.,Her ferocious wit is perilous,and brute force of tongue a beast,"but most treacherous,-- her scariness","unclothed, to say the least."
,UNDERFACE (Every Thing On It),"Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>",Underneath my outside face,Underneath my mast,Hides a smiley face,I once wore in the past,Underneath my mast,Hides a smiley face,I once wore in the past,Underneath my outside face
,UNDERFACE (Every Thing On It),"Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>",Underneath my outside face,Underneath my mast,Hides a smiley face,I once wore in the past,I've forgotten how to use it,that smiley happy face,It's been lost underneath the grit,and shame of eternal disgrace
,UNDERFACE (Every Thing On It),"Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>",Underneath my outside face,Underneath my mast,Hides a smiley face,I once wore in the past,Today that face I cannot hide,The smiley lips turn upside down,I know not where to turn to relieve the grief I've cried,"Underneath my tears and pain, my soul will drown."
,UNDERFACE (Every Thing On It),"Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>",Underneath my outside face,I'm free as any bird,My mind can roam to any place,and sniley's not a word,"Other see my cage, my face",Underneath is not in view,My smile keeps the bars in place,So you can feel good about you
,UNDERFACE (Every Thing On It),"Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>",Underneath my outside face,I'm free as any bird,My mind can roam to any place,and sniley's not a word,I don't know where I'll end my life,Or if you'll even care,'Cause if you don't become my wife,I'll never see you there
,UNDERFACE (Every Thing On It),"Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>",Underneath my outside face,There's a face that none can see.,"A little less smiley,","A little less sure,","underneath that, even more deep",is a face that cannot smile,likes to surface while I sleep,and drag me for miles
,UNDERFACE (Every Thing On It),"Underneath my outside face<br><br>
There’s a face that none can see.<br><br>
A little less smiley,<br><br>
A little less sure,<br><br>
But a whole lot more like me.<br><br>",Underneath my outside face,There's a face that none can see.,"A little less smiley,","A little less sure,",The outside is merely a facade.,A poisonous outter lining,A deluded mythical fraud.,That holds no adjacent binding.
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,A sharp-toothed beast resides.,His nail can scratch his toes,His bite can raise the tides.,A nail through the nose is concerning,a sharp toothed boy bites hard into grass,however it seems the boy is learning,to sleep and dream helped by hash
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,A sharp-toothed beast resides.,His nail can scratch his toes,His bite can raise the tides.,He moves his sharp-toothed jaw,Always ready to bite,Inside his giant maw,You will never see a light
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,A sharp-toothed beast resides.,His nail can scratch his toes,His bite can raise the tides.,This sharp-tooth beast is blue,his red nail tears his clothes,one bite he takes from you,before he leaves your nose.
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,sharp-toothed hairs that bite,As winter air travels and strikes a pose,Like a nail holding together a kite,We stood by a pond that winter day,"And the sun was white, as though chidden of God,",And a few leaves lay on the starving sod;,"They had fallen from an ash, and were gray."
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,sharp-toothed hairs that bite,As winter air travels and strikes a pose,Like a nail holding together a kite,inside everybody's nose,shape and size are big,they all have hose,and all have a gig
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,sharp-toothed hairs that bite,As winter air travels and strikes a pose,Like a nail holding together a kite,Sunshine strikes the snow,Cold air blows through trees,White hills in sunlight glow,Cold air misses the bees
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,And underneath their nail,are the same molecules of a sharp toothed shark,who's bite will make you wail,Oh Sharp toothed vampire,"dont bite me neck,",unless you want a coffin,and a nail through the deck.
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,And underneath their nail,are the same molecules of a sharp toothed shark,who's bite will make you wail,I've trimmed my nails,and looked in the mirror,a sharp-toothed grin never fails:,i see it all the clearer
,WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br><br>
There lives a sharp-toothed snail.<br><br>
So if you stick your finger in,<br><br>
He may bite off your nail.<br><br>
Stick it farther up inside,<br><br>
And he may bite your ring off.<br><br>
Stick it all the way, and he<br><br>
May bite the whole darn thing off.<br><br>",Inside everybody‚Äôs nose,And underneath their nail,are the same molecules of a sharp toothed shark,who's bite will make you wail,let not the shark bite,for her grip is more comforting,than what you think is right,"but whatever you do, no ring"
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,"We argued- I might, he might or maybe she","The policemen spotted us, there outside the mall",We picked the ball and quietly handed over the fee,We can play conkers,"We argued - I'm the best, no I'm the best.....","The teacher spotted us, loitering by the lockers",We ran with the conkers and hid behind a desk
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,"We argued- I might, he might or maybe she","The policemen spotted us, there outside the mall",We picked the ball and quietly handed over the fee,But then we fought with all our might,(For paying a fine didn't feel free),And In the clinker we spent the night,For kicking policemen in the knee!
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,the player can kick a  football,a football player can kick a football,a man can kick a football,Who can kick a football,a woman might kick a football,Do policemen like the football,Only if they can arrest the football
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,the player can kick a  football,a football player can kick a football,a man can kick a football,You can kick the ball with all your might,While others for fought for it like chickens and hen,but you should have looked around with sight,because you kicked it at policemen
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,the player can kick a  football,a football player can kick a football,a man can kick a football,"policemen might kick a football,",but we fear it might result as a fought,and when a thug kicks the ball,the results is he will be caught
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,Who might See the Football,Policeman Fought Him,Who can kick a football towards Him.,A policemen's football team,would kick with all their might,they fought? So it would seem,but it was dark that night.
,WHO (Where the Sidewalk Ends),"Who can kick a football<br><br>
From here out to Afghanistan?<br><br>
I can!<br><br>
Who fought tigers in the street<br><br>
While all the policemen ran and hid?<br><br>
I did!<br><br>
Who will fly and have X-ray eyes—<br><br>
And be known as the man no bullet can kill?<br><br>
I will!<br><br>
Who can sit and tell lies all night?<br><br>
I might!<br><br>",Who can kick a football,Who might See the Football,Policeman Fought Him,Who can kick a football towards Him.,Policeman ran away,Beach bums fought the dragon,They might live another day,After hiding in the wagon
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,As you flip these poems awhile,Somewhere from some far-off place,I hear you laughing--and I smile.,I wonder if you smile,if I could only see your face,but life is laughing all the while,and must keep up the pace.
,YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br><br>
As you flip these poems awhile,<br><br>
Somewhere from some far-off place<br><br>
I hear you laughing—and I smile.",Although I cannot see your face,As you flip these poems awhile,Somewhere from some far-off place,I hear you laughing--and I smile.,Face,Happy,Laughing,Smile
