title,first_line,keyword1,keyword2,keyword3,mood,line1,line2,line3,isEnglish.no,isEnglish.yes,isGoodPoem.no,isGoodPoem.yes,reflectsMood.no,reflectsMood.yes,rhymes.no,rhymes.yes,whichKeywords.key1,whichKeywords.key2,whichKeywords.key3
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,Looking to take a sharp dive,And if you knew what all this was truly for,You would have taken the slide,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,You've been trying to learn how to use it.,"You've tried it all, eve tried asking the Lord.","If you don't learn soon, you're going to lose it.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,You've been trying to learn how to use it.,"You've tried it all, eve tried asking the Lord.","If you don't learn soon, you're going to lose it.",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
DIVING BOARD (Falling Up),Youâ€™ve been up on that diving board,diving,board,dive,Funny,You've been trying to learn how to use it.,"You've tried it all, eve tried asking the Lord.","If you don't learn soon, you're going to lose it.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,Only happy at the start.,"There can't be happy endings,",Most endings will break your heart.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,Only happy at the start.,"There can't be happy endings,",Most endings will break your heart.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,Only happy at the start.,"There can't be happy endings,",Most endings will break your heart.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,Life is one big continuous dream.,It provides you a lot of vendings.,"But be careful, because nothing is as it seems.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,Life is one big continuous dream.,It provides you a lot of vendings.,"But be careful, because nothing is as it seems.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,Life is one big continuous dream.,It provides you a lot of vendings.,"But be careful, because nothing is as it seems.",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,"To start, admit this is so",But only complex blendings,Of happy and sad we know.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,"To start, admit this is so",But only complex blendings,Of happy and sad we know.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
HAPPY ENDING? (Every Thing On It),There are no happy endings.,endings,start,happy,Neutral,"To start, admit this is so",But only complex blendings,Of happy and sad we know.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,"I know a special smile is there,","I hear the laughing in your voice,",It reminds me how much you care.,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,"I know a special smile is there,","I hear the laughing in your voice,",It reminds me how much you care.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,"I know a special smile is there,","I hear the laughing in your voice,",It reminds me how much you care.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,As you flip these poems awhile,Somewhere from some far-off place,I hear you laughing--and I smile.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,As you flip these poems awhile,Somewhere from some far-off place,I hear you laughing--and I smile.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,As you flip these poems awhile,Somewhere from some far-off place,I hear you laughing--and I smile.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,I feel the lines in your smile.,"I know you're full of grace,",And laughing every mile.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,I feel the lines in your smile.,"I know you're full of grace,",And laughing every mile.,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
YEARS FROM NOW (Every Thing On It),Although I cannot see your face,smile,face,laughing,Happy,I feel the lines in your smile.,"I know you're full of grace,",And laughing every mile.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
