HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Title,Input.Poem,Answer.keyword1,Answer.keyword2,Answer.keyword3,Answer.mood,Approve,Reject
3QD8LUVX4XDNFV6RCPQQTQCPO2HX5O,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3Z4AIRP3C7SREX3214TGEJVXSOBX19,A3DZEICLZNLJVK,Submitted,Fri Apr 12 11:23:40 PDT 2019,Fri Apr 12 11:24:14 PDT 2019,Mon Apr 15 11:24:14 PDT 2019,,,,34,0% (0/0),0% (0/0),0% (0/0),HOW NOT TO HAVE TO DRY THE DISHES (Falling Up),"If you have to dry the dishes<br>(Such an awful, boring chore)<br>If you have to dry the dishes<br>(‘Stead of going to the store)<br>If you have to dry the dishes<br>And you drop one on the floor—<br>Maybe they won’t let you<br>Dry the dishes anymore.",Awful,Boring,Drop,Funny,,
3LXX8KJXPWOJM9UBEOGBMTQYYUW9ON,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3A4TN5196LXEFADLCX0ESTQU8WOCHS,AG3JMJ1DTXC89,Submitted,Fri Apr 12 13:41:41 PDT 2019,Fri Apr 12 13:43:26 PDT 2019,Mon Apr 15 13:43:26 PDT 2019,,,,105,0% (0/0),0% (0/0),0% (0/0),WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br>There lives a sharp-toothed snail.<br>So if you stick your finger in,<br>He may bite off your nail.<br>Stick it farther up inside,<br>And he may bite your ring off.<br>Stick it all the way, and he<br>May bite the whole darn thing off.",sharp-toothed,nail,nose,Funny,,
3LXX8KJXPWOJM9UBEOGBMTQYYUW9ON,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3DH6GAKTYZ4D9YEKEBOAPRMI79JYZ6,A3DZEICLZNLJVK,Submitted,Fri Apr 12 11:25:10 PDT 2019,Fri Apr 12 11:25:41 PDT 2019,Mon Apr 15 11:25:41 PDT 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br>There lives a sharp-toothed snail.<br>So if you stick your finger in,<br>He may bite off your nail.<br>Stick it farther up inside,<br>And he may bite your ring off.<br>Stick it all the way, and he<br>May bite the whole darn thing off.",Snail,Bite,Darn,Neutral,,
3LXX8KJXPWOJM9UBEOGBMTQYYUW9ON,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3FE2ERCCZYN71G8CLFHAW2M2J2JPOB,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:41:37 PDT 2019,Fri Apr 12 15:42:16 PDT 2019,Mon Apr 15 15:42:16 PDT 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),WARNING (Where the Sidewalk Ends),"Inside everybody’s nose<br>There lives a sharp-toothed snail.<br>So if you stick your finger in,<br>He may bite off your nail.<br>Stick it farther up inside,<br>And he may bite your ring off.<br>Stick it all the way, and he<br>May bite the whole darn thing off.",sharp-toothed,finger,bite,Neutral,,
3IWA71V4TIVJYZ65H80VLWQPKXSX64,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3IRIK4HM3BZYILT4GE9AV214ZKSC6F,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:39:34 PDT 2019,Fri Apr 12 16:40:32 PDT 2019,Mon Apr 15 16:40:32 PDT 2019,,,,58,0% (0/0),0% (0/0),0% (0/0),CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember<br>Not to scratch his toes.<br>Captain Hook must watch out<br>And never pick his nose.<br>Captain Hook must be gentle<br>When he shakes your hand.<br>Captain hook must be careful<br>Openin’ sardine cans<br>And playing tag and pouring tea<br>and turnin’ pages of this book.<br>Lots of folks I’m glad I ain’t—<br>But mostly Captain Hook!,hook,careful,captain,Funny,,
3IWA71V4TIVJYZ65H80VLWQPKXSX64,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3R2UR8A0IBVCAPA376RRQF85LZUOXW,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:16:41 PDT 2019,Fri Apr 12 12:17:25 PDT 2019,Mon Apr 15 12:17:25 PDT 2019,,,,44,0% (0/0),0% (0/0),0% (0/0),CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember<br>Not to scratch his toes.<br>Captain Hook must watch out<br>And never pick his nose.<br>Captain Hook must be gentle<br>When he shakes your hand.<br>Captain hook must be careful<br>Openin’ sardine cans<br>And playing tag and pouring tea<br>and turnin’ pages of this book.<br>Lots of folks I’m glad I ain’t—<br>But mostly Captain Hook!,Captain,Hook,must,Funny,,
3IWA71V4TIVJYZ65H80VLWQPKXSX64,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3V26SBZTBETDEOOPAXQT3YVKD5TZZ8,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:38:51 PDT 2019,Fri Apr 12 15:39:19 PDT 2019,Mon Apr 15 15:39:19 PDT 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),CAPTAIN HOOK (Where the Sidewalk Ends),Captain Hook must remember<br>Not to scratch his toes.<br>Captain Hook must watch out<br>And never pick his nose.<br>Captain Hook must be gentle<br>When he shakes your hand.<br>Captain hook must be careful<br>Openin’ sardine cans<br>And playing tag and pouring tea<br>and turnin’ pages of this book.<br>Lots of folks I’m glad I ain’t—<br>But mostly Captain Hook!,hook,openin',Captain,Funny,,
3WYZV0QBFJSP4BN0DZH3WCCHYY4BX4,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3N2BF7Y2VR9ROWPCPMUSVPV62BFHM4,A2H7I6JCJL31K1,Submitted,Fri Apr 12 14:49:52 PDT 2019,Fri Apr 12 14:50:53 PDT 2019,Mon Apr 15 14:50:53 PDT 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),MY ZOOOTCH (Every Thing On It),"I never have nightmares,<br>I’m happy to say.<br>The Zoootch on my bed<br>Always scares ‘em away.",never,have,nightmares,Funny,,
3WYZV0QBFJSP4BN0DZH3WCCHYY4BX4,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3NKQQ8O39ZKTPOPJCS2OVEX2N34DUU,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:02:04 PDT 2019,Fri Apr 12 12:02:20 PDT 2019,Mon Apr 15 12:02:20 PDT 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),MY ZOOOTCH (Every Thing On It),"I never have nightmares,<br>I’m happy to say.<br>The Zoootch on my bed<br>Always scares ‘em away.",never,have,nightmares,Funny,,
3WYZV0QBFJSP4BN0DZH3WCCHYY4BX4,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3S4AW7T80CXD62JWA39U1N7DX0I4LG,AG3JMJ1DTXC89,Submitted,Fri Apr 12 13:46:02 PDT 2019,Fri Apr 12 13:46:44 PDT 2019,Mon Apr 15 13:46:44 PDT 2019,,,,42,0% (0/0),0% (0/0),0% (0/0),MY ZOOOTCH (Every Thing On It),"I never have nightmares,<br>I’m happy to say.<br>The Zoootch on my bed<br>Always scares ‘em away.",nightmares,Zoootch,scares,Happy,,
3EGKVCRQFW7E4GDAIV35FQJQ04YBYA,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,31LM9EDVOM7TXK52PNCDKH0LKR7JNL,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:51:58 PDT 2019,Fri Apr 12 11:52:20 PDT 2019,Mon Apr 15 11:52:20 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),NOPE (Falling Up),"I put a piece of cantaloupe<br>Underneath the microscope,<br>I saw a million strange things sleepin’,<br>I saw a zillion weird things creepin’,<br>I saw some green things twist and bend—<br>I won’t eat cantaloupe again.",nope,won't,eat,Funny,,
3EGKVCRQFW7E4GDAIV35FQJQ04YBYA,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,31QTRG6Q2USJVUCER2Q8YTK4XBIPYK,AG3JMJ1DTXC89,Submitted,Fri Apr 12 13:46:54 PDT 2019,Fri Apr 12 13:47:40 PDT 2019,Mon Apr 15 13:47:40 PDT 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),NOPE (Falling Up),"I put a piece of cantaloupe<br>Underneath the microscope,<br>I saw a million strange things sleepin’,<br>I saw a zillion weird things creepin’,<br>I saw some green things twist and bend—<br>I won’t eat cantaloupe again.",cantaloupe,microscope,creepin',Sad,,
3EGKVCRQFW7E4GDAIV35FQJQ04YBYA,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3MX2NQ3YCA9Q2F4L2RVSH98E465X5K,A21L4EEQE4QUGQ,Submitted,Fri Apr 12 14:29:53 PDT 2019,Fri Apr 12 14:31:58 PDT 2019,Mon Apr 15 14:31:58 PDT 2019,,,,125,0% (0/0),0% (0/0),0% (0/0),NOPE (Falling Up),"I put a piece of cantaloupe<br>Underneath the microscope,<br>I saw a million strange things sleepin’,<br>I saw a zillion weird things creepin’,<br>I saw some green things twist and bend—<br>I won’t eat cantaloupe again.",cantaloupe,microscope,strange,Neutral,,
39I4RL8QGJW8XM2CTGPULCIH0G44HY,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3VELCLL3GLYAEBCH1ANU8CVQOJM1FT,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:53:55 PDT 2019,Fri Apr 12 11:54:19 PDT 2019,Mon Apr 15 11:54:19 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),MY RULES (Where the Sidewalk Ends),"If you want to marry me, here’s what you’ll have to do:<br>You must learn how to make a perfect chicken-dumpling stew.<br>And you must sew my holey socks,<br>And soothe my troubled mind,<br>And develop the knack for scratching my back,<br>And keep my shoes spotlessly shined.<br>And while I rest you must rake up the leaves,<br>And when it’s hailing and snowing<br>You must shovel the walk… and be still when I talk,<br>And—hey—where are you going?",marry,me,rules,Funny,,
39I4RL8QGJW8XM2CTGPULCIH0G44HY,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3WLEIWSYHPW1HSLJF4B8GGH8W7V2HX,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:40:32 PDT 2019,Fri Apr 12 16:41:32 PDT 2019,Mon Apr 15 16:41:32 PDT 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),MY RULES (Where the Sidewalk Ends),"If you want to marry me, here’s what you’ll have to do:<br>You must learn how to make a perfect chicken-dumpling stew.<br>And you must sew my holey socks,<br>And soothe my troubled mind,<br>And develop the knack for scratching my back,<br>And keep my shoes spotlessly shined.<br>And while I rest you must rake up the leaves,<br>And when it’s hailing and snowing<br>You must shovel the walk… and be still when I talk,<br>And—hey—where are you going?",rules,marry,troubled,Neutral,,
39I4RL8QGJW8XM2CTGPULCIH0G44HY,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3YT88D1N09DH40IAPPSACI2SU1H3KT,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:33:57 PDT 2019,Fri Apr 12 15:34:43 PDT 2019,Mon Apr 15 15:34:43 PDT 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),MY RULES (Where the Sidewalk Ends),"If you want to marry me, here’s what you’ll have to do:<br>You must learn how to make a perfect chicken-dumpling stew.<br>And you must sew my holey socks,<br>And soothe my troubled mind,<br>And develop the knack for scratching my back,<br>And keep my shoes spotlessly shined.<br>And while I rest you must rake up the leaves,<br>And when it’s hailing and snowing<br>You must shovel the walk… and be still when I talk,<br>And—hey—where are you going?",holey,spotlessly,chicken-dumpling,Funny,,
3W1K7D6QSBWE96NFEH5OTXSS6Y2BZ1,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3NOKK93PR2NHSY6XINY3XETK1RAEE6,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 11:51:24 PDT 2019,Fri Apr 12 11:51:46 PDT 2019,Mon Apr 15 11:51:46 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),DIVING BOARD (Falling Up),"You’ve been up on that diving board<br>Making sure that it’s nice and straight.<br>You’ve made sure that it’s not too slick.<br>You’ve made sure it can stand the weight.<br>You’ve made sure that the spring is tight.<br>You’ve made sure that the cloth won’t slip.<br>You’ve made sure that it bounces right,<br>And that your toes can get a grip—<br>And you’ve been up there since half past five<br>Doin’ everything… but DIVE.",diving,board,dive,Funny,,
3W1K7D6QSBWE96NFEH5OTXSS6Y2BZ1,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3PEIJLRY6U8KFYJ5YSI179LRO3QXWI,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:33:03 PDT 2019,Fri Apr 12 15:33:52 PDT 2019,Mon Apr 15 15:33:52 PDT 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),DIVING BOARD (Falling Up),"You’ve been up on that diving board<br>Making sure that it’s nice and straight.<br>You’ve made sure that it’s not too slick.<br>You’ve made sure it can stand the weight.<br>You’ve made sure that the spring is tight.<br>You’ve made sure that the cloth won’t slip.<br>You’ve made sure that it bounces right,<br>And that your toes can get a grip—<br>And you’ve been up there since half past five<br>Doin’ everything… but DIVE.",doin',spring,bounces,Happy,,
3W1K7D6QSBWE96NFEH5OTXSS6Y2BZ1,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3TAYZSBPLMNQ71ZZQYN7KUOA5ICS28,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:43:59 PDT 2019,Fri Apr 12 16:45:05 PDT 2019,Mon Apr 15 16:45:05 PDT 2019,,,,66,0% (0/0),0% (0/0),0% (0/0),DIVING BOARD (Falling Up),"You’ve been up on that diving board<br>Making sure that it’s nice and straight.<br>You’ve made sure that it’s not too slick.<br>You’ve made sure it can stand the weight.<br>You’ve made sure that the spring is tight.<br>You’ve made sure that the cloth won’t slip.<br>You’ve made sure that it bounces right,<br>And that your toes can get a grip—<br>And you’ve been up there since half past five<br>Doin’ everything… but DIVE.",diving,slip,grip,Neutral,,
3KI0JD2ZU1XPJK0EZVWXRXD1I4E76K,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,37UQDCYH6YADLUD9Q597R8PPF1U7V8,A21L4EEQE4QUGQ,Submitted,Fri Apr 12 14:39:08 PDT 2019,Fri Apr 12 14:39:57 PDT 2019,Mon Apr 15 14:39:57 PDT 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),HAPPY ENDING? (Every Thing On It),"There are no happy endings.<br>Endings are the saddest part,<br>So just give me a happy middle<br>And a very happy start.",endings,middle,start,Neutral,,
3KI0JD2ZU1XPJK0EZVWXRXD1I4E76K,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3ATTHHXXWB32E3Z09BEM6ICJ9QTIXT,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:00:54 PDT 2019,Fri Apr 12 12:01:51 PDT 2019,Mon Apr 15 12:01:51 PDT 2019,,,,57,0% (0/0),0% (0/0),0% (0/0),HAPPY ENDING? (Every Thing On It),"There are no happy endings.<br>Endings are the saddest part,<br>So just give me a happy middle<br>And a very happy start.",start,happy,endings,Happy,,
3KI0JD2ZU1XPJK0EZVWXRXD1I4E76K,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3U088ZLJVL8CI8DUVGTUYVYGEWR0WC,AT6OE3TVQUOLY,Submitted,Fri Apr 12 14:46:14 PDT 2019,Fri Apr 12 14:47:02 PDT 2019,Mon Apr 15 14:47:02 PDT 2019,,,,48,0% (0/0),0% (0/0),0% (0/0),HAPPY ENDING? (Every Thing On It),"There are no happy endings.<br>Endings are the saddest part,<br>So just give me a happy middle<br>And a very happy start.",happy,saddest,endings,Sad,,
3UQVX1UPFSWNJ8HTRUZLM5M2UL620Y,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,30H4UDGLT3XJ1DN08Z2X4YXXO3MMPD,A2C7EYRPWL8B3L,Submitted,Fri Apr 12 16:42:52 PDT 2019,Fri Apr 12 16:43:22 PDT 2019,Mon Apr 15 16:43:22 PDT 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br>As you flip these poems awhile,<br>Somewhere from some far-off place<br>I hear you laughing—and I smile.",face,laughing,smile,Happy,,
3UQVX1UPFSWNJ8HTRUZLM5M2UL620Y,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3RJSC4XJ119I5PYAZF6L8VL3UZ350G,A3UOS4W5OWXDJQ,Submitted,Fri Apr 12 15:42:40 PDT 2019,Fri Apr 12 15:42:58 PDT 2019,Mon Apr 15 15:42:58 PDT 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br>As you flip these poems awhile,<br>Somewhere from some far-off place<br>I hear you laughing—and I smile.",face,poems,smile,Happy,,
3UQVX1UPFSWNJ8HTRUZLM5M2UL620Y,3XJ64T7AMS3U1PLAX8HIE2XMD8HTWW,Poem Analysis,Read a poem and determine its mood and some key words.,"Poetry, poem, mood, keywords, text",$0.01 ,Fri Apr 12 11:14:10 PDT 2019,3,BatchId:3605104;OriginalHitTemplateId:928390877;,3600,259200,Fri Apr 19 11:14:10 PDT 2019,,,3U5JL4WY5LO86W0LOMCICH2048SX4T,AMZ59DGY7I2ZI,Submitted,Fri Apr 12 12:09:55 PDT 2019,Fri Apr 12 12:10:38 PDT 2019,Mon Apr 15 12:10:38 PDT 2019,,,,43,0% (0/0),0% (0/0),0% (0/0),YEARS FROM NOW (Every Thing On It),"Although I cannot see your face<br>As you flip these poems awhile,<br>Somewhere from some far-off place<br>I hear you laughing—and I smile.",far-off,laughing,smile,Happy,,
